order_id ,date
2377,"2016, 02, 09"
21210,"2016, 12, 28"
11941,"2016, 07, 18"
3756,"2016, 03, 05"
2111,"2016, 02, 04"
5195,"2016, 03, 29"
9912,"2016, 06, 15"
18561,"2016, 11, 13"
3926,"2016, 07, 03"
4386,"2016, 03, 15"
2226,"2016, 06, 02"
2982,"2016, 02, 19"
9061,"2016, 06, 01"
10894,"2016, 07, 02"
17849,"2016, 10, 31"
21230,"2016, 12, 29"
12070,"2016, 07, 21"
19838,"2016, 03, 12"
18250,"2016, 07, 11"
4331,"2016, 03, 14"
7835,"2016, 05, 12"
8467,"2016, 05, 22"
7470,"2016, 05, 06"
8883,"2016, 05, 29"
16621,"2016, 10, 08"
5228,"2016, 03, 29"
11841,"2016, 07, 17"
17021,"2016, 10, 15"
4807,"2016, 03, 22"
13851,"2016, 08, 19"
7071,"2016, 04, 29"
6346,"2016, 04, 17"
8967,"2016, 05, 30"
4864,"2016, 03, 23"
1279,"2016, 01, 22"
11459,"2016, 07, 10"
12662,"2016, 07, 30"
16535,"2016, 10, 06"
15000,"2016, 09, 08"
2376,"2016, 02, 09"
16287,"2016, 10, 01"
3933,"2016, 03, 07"
3769,"2016, 03, 05"
10028,"2016, 06, 17"
6532,"2016, 04, 20"
2945,"2016, 02, 18"
8307,"2016, 05, 19"
18191,"2016, 11, 06"
4124,"2016, 03, 11"
17790,"2016, 10, 30"
13299,"2016, 08, 10"
12877,"2016, 08, 03"
4347,"2016, 03, 14"
4897,"2016, 03, 24"
17986,"2016, 11, 02"
3518,"2016, 02, 28"
1833,"2016, 01, 31"
1761,"2016, 01, 30"
19623,"2016, 11, 30"
11479,"2016, 07, 11"
1204,"2016, 01, 21"
14437,"2016, 08, 29"
4025,"2016, 03, 09"
11440,"2016, 07, 10"
7671,"2016, 09, 05"
14459,"2016, 08, 29"
5831,"2016, 04, 08"
11178,"2016, 07, 06"
4675,"2016, 03, 20"
2321,"2016, 02, 08"
7908,"2016, 05, 13"
12564,"2016, 07, 29"
7365,"2016, 05, 04"
8652,"2016, 05, 25"
13725,"2016, 08, 17"
2844,"2016, 02, 17"
15474,"2016, 09, 16"
2492,"2016, 02, 11"
8366,"2016, 05, 20"
20144,"2016, 12, 09"
3554,"2016, 03, 01"
4600,"2016, 03, 18"
11346,"2016, 07, 09"
19941,"2016, 12, 05"
21191,"2016, 12, 28"
5433,"2016, 04, 01"
4120,"2016, 11, 03"
12892,"2016, 08, 03"
9222,"2016, 06, 04"
19731,"2016, 12, 01"
2188,"2016, 02, 06"
19638,"2016, 11, 30"
15462,"2016, 09, 15"
698,"2016, 01, 12"
10713,"2016, 06, 29"
20704,"2016, 12, 18"
3827,"2016, 03, 06"
875,"2016, 01, 15"
20097,"2016, 12, 08"
10831,"2016, 01, 07"
20048,"2016, 12, 07"
3990,"2016, 03, 08"
4119,"2016, 03, 11"
10542,"2016, 06, 26"
11490,"2016, 07, 11"
8653,"2016, 05, 25"
9521,"2016, 06, 09"
4868,"2016, 03, 23"
12943,"2016, 04, 08"
3008,"2016, 02, 20"
19885,"2016, 12, 04"
6399,"2016, 04, 18"
5506,"2016, 04, 03"
14348,"2016, 08, 28"
16299,"2016, 10, 01"
8459,"2016, 05, 22"
2632,"2016, 02, 13"
13793,"2016, 08, 18"
12442,"2016, 07, 27"
15818,"2016, 09, 21"
1053,"2016, 01, 18"
16219,"2016, 09, 30"
1143,"2016, 01, 20"
1521,"2016, 01, 26"
10450,"2016, 06, 25"
3028,"2016, 02, 20"
1619,"2016, 01, 28"
16454,"2016, 04, 10"
3278,"2016, 02, 24"
12829,"2016, 08, 02"
7486,"2016, 05, 06"
3504,"2016, 02, 28"
20601,"2016, 12, 16"
13376,"2016, 08, 11"
19401,"2016, 11, 26"
12098,"2016, 07, 21"
6470,"2016, 04, 19"
4990,"2016, 03, 25"
11111,"2016, 07, 04"
17033,"2016, 10, 15"
18583,"2016, 11, 13"
7912,"2016, 05, 13"
19183,"2016, 11, 24"
17199,"2016, 10, 18"
3228,"2016, 02, 24"
1673,"2016, 01, 29"
5919,"2016, 04, 10"
18017,"2016, 03, 11"
19175,"2016, 11, 23"
20396,"2016, 12, 12"
1263,"2016, 01, 22"
15525,"2016, 09, 16"
17581,"2016, 10, 27"
4674,"2016, 03, 20"
14781,"2016, 09, 04"
1976,"2016, 02, 02"
15361,"2016, 09, 14"
4046,"2016, 09, 03"
19053,"2016, 11, 21"
20982,"2016, 12, 22"
19131,"2016, 11, 23"
18831,"2016, 11, 17"
6856,"2016, 04, 25"
17445,"2016, 10, 23"
4911,"2016, 03, 24"
16249,"2016, 01, 10"
18176,"2016, 06, 11"
15653,"2016, 09, 18"
14649,"2016, 09, 02"
5732,"2016, 04, 06"
96,"2016, 01, 02"
21270,"2016, 12, 30"
18698,"2016, 11, 15"
4231,"2016, 03, 13"
6328,"2016, 04, 17"
20293,"2016, 12, 11"
11926,"2016, 07, 18"
16061,"2016, 09, 28"
570,"2016, 01, 10"
9577,"2016, 10, 06"
3855,"2016, 03, 06"
14754,"2016, 04, 09"
2055,"2016, 02, 03"
20804,"2016, 12, 19"
8778,"2016, 05, 27"
20480,"2016, 12, 14"
13000,"2016, 08, 05"
16731,"2016, 10, 10"
6859,"2016, 04, 25"
15139,"2016, 10, 09"
8931,"2016, 05, 30"
5724,"2016, 04, 06"
16723,"2016, 10, 10"
15291,"2016, 09, 12"
7491,"2016, 05, 06"
12928,"2016, 08, 04"
12571,"2016, 07, 29"
1621,"2016, 01, 28"
8431,"2016, 05, 21"
17034,"2016, 10, 15"
11783,"2016, 07, 16"
16036,"2016, 09, 27"
1527,"2016, 01, 26"
4889,"2016, 03, 24"
3894,"2016, 03, 07"
7353,"2016, 05, 03"
20891,"2016, 12, 21"
19516,"2016, 11, 27"
20672,"2016, 12, 17"
14180,"2016, 08, 25"
16092,"2016, 09, 28"
12475,"2016, 07, 27"
19766,"2016, 12, 02"
2849,"2016, 02, 17"
16200,"2016, 09, 30"
13392,"2016, 08, 11"
14527,"2016, 08, 31"
7038,"2016, 04, 28"
16008,"2016, 09, 27"
3069,"2016, 02, 20"
1537,"2016, 01, 26"
12333,"2016, 07, 25"
18343,"2016, 11, 09"
21111,"2016, 12, 26"
17674,"2016, 10, 28"
20954,"2016, 12, 22"
17043,"2016, 10, 15"
20599,"2016, 12, 16"
953,"2016, 01, 16"
4132,"2016, 03, 11"
17196,"2016, 10, 18"
7432,"2016, 05, 05"
11752,"2016, 07, 15"
17040,"2016, 10, 15"
9359,"2016, 06, 06"
11094,"2016, 07, 04"
3194,"2016, 02, 23"
18615,"2016, 11, 13"
12352,"2016, 07, 25"
8884,"2016, 05, 29"
8576,"2016, 05, 24"
1194,"2016, 01, 20"
3873,"2016, 03, 06"
16792,"2016, 11, 10"
12091,"2016, 07, 21"
20235,"2016, 12, 10"
9894,"2016, 06, 15"
7838,"2016, 05, 12"
17260,"2016, 10, 20"
20473,"2016, 12, 14"
7544,"2016, 05, 07"
5239,"2016, 03, 29"
20538,"2016, 12, 15"
4666,"2016, 03, 20"
2355,"2016, 09, 02"
7357,"2016, 05, 03"
417,"2016, 01, 07"
18611,"2016, 11, 13"
21174,"2016, 12, 27"
14413,"2016, 08, 28"
6620,"2016, 04, 21"
13178,"2016, 08, 08"
2980,"2016, 02, 19"
5499,"2016, 04, 02"
1299,"2016, 01, 22"
15562,"2016, 09, 17"
11280,"2016, 07, 08"
5231,"2016, 03, 29"
12061,"2016, 07, 21"
15397,"2016, 09, 14"
18925,"2016, 11, 19"
10765,"2016, 06, 30"
10100,"2016, 06, 18"
13291,"2016, 08, 10"
19987,"2016, 12, 06"
1884,"2016, 02, 01"
3812,"2016, 03, 05"
5588,"2016, 04, 04"
11460,"2016, 07, 10"
4580,"2016, 03, 18"
13282,"2016, 10, 08"
13532,"2016, 08, 14"
20890,"2016, 12, 21"
17382,"2016, 10, 22"
5234,"2016, 03, 29"
8529,"2016, 05, 23"
11933,"2016, 07, 18"
17755,"2016, 10, 30"
255,"2016, 01, 05"
8745,"2016, 05, 27"
6644,"2016, 04, 22"
9931,"2016, 06, 15"
15046,"2016, 09, 09"
3987,"2016, 03, 08"
10611,"2016, 06, 27"
7509,"2016, 05, 06"
20123,"2016, 12, 08"
14183,"2016, 08, 25"
7180,"2016, 05, 01"
17959,"2016, 11, 02"
5474,"2016, 04, 02"
1148,"2016, 01, 20"
20016,"2016, 12, 06"
10425,"2016, 06, 24"
7155,"2016, 04, 30"
11390,"2016, 07, 09"
8239,"2016, 05, 18"
12585,"2016, 07, 29"
12610,"2016, 07, 30"
9707,"2016, 12, 06"
7808,"2016, 05, 11"
7118,"2016, 04, 30"
19754,"2016, 12, 02"
12580,"2016, 07, 29"
1092,"2016, 01, 19"
19829,"2016, 12, 03"
10006,"2016, 06, 17"
12427,"2016, 07, 26"
21334,"2016, 12, 31"
6670,"2016, 04, 22"
6866,"2016, 04, 25"
4401,"2016, 03, 15"
7996,"2016, 05, 14"
13309,"2016, 08, 10"
13549,"2016, 08, 14"
3004,"2016, 02, 19"
19820,"2016, 12, 03"
2585,"2016, 12, 02"
9849,"2016, 06, 14"
7971,"2016, 05, 14"
13458,"2016, 08, 13"
1790,"2016, 01, 30"
15980,"2016, 09, 26"
14646,"2016, 02, 09"
4389,"2016, 03, 15"
1468,"2016, 01, 25"
2276,"2016, 02, 07"
15321,"2016, 09, 13"
11619,"2016, 07, 13"
1434,"2016, 01, 24"
4772,"2016, 03, 21"
17750,"2016, 10, 30"
13482,"2016, 08, 13"
19915,"2016, 12, 04"
19884,"2016, 12, 04"
12515,"2016, 07, 28"
1073,"2016, 01, 18"
14493,"2016, 08, 30"
11028,"2016, 07, 04"
5734,"2016, 04, 06"
16863,"2016, 10, 13"
2038,"2016, 02, 03"
12907,"2016, 08, 03"
6944,"2016, 04, 27"
1807,"2016, 01, 31"
7230,"2016, 05, 01"
5743,"2016, 04, 07"
1853,"2016, 02, 01"
11245,"2016, 07, 07"
9746,"2016, 06, 12"
4524,"2016, 03, 17"
773,"2016, 01, 13"
9304,"2016, 06, 05"
5238,"2016, 03, 29"
16739,"2016, 10, 10"
12465,"2016, 07, 27"
3288,"2016, 02, 25"
18240,"2016, 11, 07"
17759,"2016, 10, 30"
14010,"2016, 08, 21"
2871,"2016, 02, 17"
16932,"2016, 10, 14"
16397,"2016, 10, 03"
17812,"2016, 10, 31"
10825,"2016, 07, 01"
2171,"2016, 02, 05"
518,"2016, 09, 01"
6026,"2016, 04, 11"
10803,"2016, 07, 01"
1486,"2016, 01, 25"
9430,"2016, 06, 07"
12572,"2016, 07, 29"
20455,"2016, 12, 14"
16024,"2016, 09, 27"
228,"2016, 01, 04"
3183,"2016, 02, 23"
16995,"2016, 10, 15"
17817,"2016, 10, 31"
2362,"2016, 02, 09"
5984,"2016, 04, 11"
9207,"2016, 06, 04"
15668,"2016, 09, 19"
15296,"2016, 09, 12"
7209,"2016, 05, 01"
21039,"2016, 12, 23"
4424,"2016, 03, 16"
16445,"2016, 10, 04"
7508,"2016, 06, 05"
11082,"2016, 07, 04"
7973,"2016, 05, 14"
7347,"2016, 05, 03"
3636,"2016, 03, 02"
5544,"2016, 04, 03"
589,"2016, 01, 10"
20932,"2016, 12, 21"
19081,"2016, 11, 22"
12128,"2016, 07, 22"
2402,"2016, 02, 09"
1080,"2016, 01, 18"
1846,"2016, 01, 02"
17099,"2016, 10, 16"
20952,"2016, 12, 22"
8598,"2016, 05, 24"
347,"2016, 01, 06"
13517,"2016, 08, 14"
13982,"2016, 08, 21"
9085,"2016, 01, 06"
17571,"2016, 10, 27"
18482,"2016, 11, 11"
2064,"2016, 02, 04"
7371,"2016, 05, 04"
5077,"2016, 03, 27"
6281,"2016, 04, 16"
19244,"2016, 11, 25"
3093,"2016, 02, 21"
3519,"2016, 02, 28"
4518,"2016, 03, 17"
7618,"2016, 05, 08"
13276,"2016, 08, 09"
8048,"2016, 05, 15"
17376,"2016, 10, 22"
15172,"2016, 09, 11"
12193,"2016, 07, 23"
8268,"2016, 05, 18"
13754,"2016, 08, 17"
4629,"2016, 03, 19"
19430,"2016, 11, 27"
13905,"2016, 08, 20"
16101,"2016, 09, 28"
17262,"2016, 10, 20"
10369,"2016, 06, 23"
6512,"2016, 04, 20"
18908,"2016, 11, 19"
8375,"2016, 05, 20"
13312,"2016, 10, 08"
6115,"2016, 04, 13"
18728,"2016, 11, 16"
5383,"2016, 04, 01"
16043,"2016, 09, 27"
11646,"2016, 07, 14"
13939,"2016, 08, 20"
3882,"2016, 03, 07"
12008,"2016, 07, 20"
11766,"2016, 07, 16"
11798,"2016, 07, 16"
10446,"2016, 06, 24"
5608,"2016, 04, 04"
16217,"2016, 09, 30"
18246,"2016, 11, 07"
9910,"2016, 06, 15"
19810,"2016, 12, 03"
21190,"2016, 12, 28"
15469,"2016, 09, 15"
8897,"2016, 05, 29"
10666,"2016, 06, 28"
7991,"2016, 05, 14"
4669,"2016, 03, 20"
4166,"2016, 03, 11"
19043,"2016, 11, 21"
18808,"2016, 11, 17"
14164,"2016, 08, 24"
16225,"2016, 09, 30"
15628,"2016, 09, 18"
1722,"2016, 01, 29"
5966,"2016, 10, 04"
9782,"2016, 06, 13"
5889,"2016, 04, 09"
850,"2016, 01, 15"
16386,"2016, 10, 03"
2595,"2016, 02, 13"
3465,"2016, 02, 27"
5211,"2016, 03, 29"
1601,"2016, 01, 27"
2166,"2016, 02, 05"
3965,"2016, 08, 03"
7029,"2016, 04, 28"
10527,"2016, 06, 26"
2559,"2016, 02, 12"
1,"2016, 01, 01"
10844,"2016, 07, 01"
2841,"2016, 02, 17"
327,"2016, 01, 06"
19293,"2016, 11, 26"
19583,"2016, 11, 29"
9587,"2016, 06, 10"
4540,"2016, 03, 17"
7593,"2016, 05, 08"
18360,"2016, 11, 09"
16352,"2016, 10, 02"
6428,"2016, 04, 18"
10466,"2016, 06, 25"
6208,"2016, 04, 15"
12419,"2016, 07, 26"
20908,"2016, 12, 21"
4322,"2016, 03, 14"
17437,"2016, 10, 23"
10205,"2016, 06, 20"
4659,"2016, 03, 19"
17337,"2016, 10, 22"
15504,"2016, 09, 16"
2021,"2016, 02, 03"
13652,"2016, 08, 15"
13607,"2016, 08, 15"
14653,"2016, 09, 02"
13714,"2016, 08, 17"
21071,"2016, 12, 24"
19299,"2016, 11, 26"
16914,"2016, 10, 14"
19008,"2016, 11, 20"
8606,"2016, 05, 24"
5495,"2016, 04, 02"
10161,"2016, 06, 19"
14552,"2016, 08, 31"
3586,"2016, 03, 02"
20486,"2016, 12, 14"
11353,"2016, 07, 09"
18507,"2016, 11, 12"
11074,"2016, 07, 04"
17053,"2016, 10, 16"
8153,"2016, 05, 16"
730,"2016, 01, 12"
13449,"2016, 12, 08"
11036,"2016, 07, 04"
5643,"2016, 04, 05"
12519,"2016, 07, 28"
14127,"2016, 08, 24"
17276,"2016, 10, 21"
18999,"2016, 11, 20"
6459,"2016, 04, 19"
18663,"2016, 11, 14"
19536,"2016, 11, 28"
19397,"2016, 11, 26"
2345,"2016, 02, 08"
17229,"2016, 10, 20"
9402,"2016, 07, 06"
5436,"2016, 04, 01"
11635,"2016, 07, 14"
1937,"2016, 02, 02"
15920,"2016, 09, 23"
14777,"2016, 09, 04"
20715,"2016, 12, 18"
12487,"2016, 07, 28"
5554,"2016, 03, 04"
10939,"2016, 03, 07"
19789,"2016, 12, 02"
743,"2016, 01, 13"
7097,"2016, 04, 29"
6943,"2016, 04, 27"
20975,"2016, 12, 22"
16204,"2016, 09, 30"
2678,"2016, 02, 14"
15004,"2016, 09, 08"
19110,"2016, 11, 22"
7737,"2016, 05, 10"
21180,"2016, 12, 28"
4436,"2016, 03, 16"
14575,"2016, 09, 01"
21028,"2016, 12, 23"
8058,"2016, 05, 15"
18771,"2016, 11, 16"
7791,"2016, 05, 11"
6561,"2016, 04, 20"
13252,"2016, 09, 08"
6045,"2016, 12, 04"
1520,"2016, 01, 26"
11576,"2016, 07, 12"
10404,"2016, 06, 24"
15016,"2016, 08, 09"
5084,"2016, 03, 27"
14558,"2016, 08, 31"
16924,"2016, 10, 14"
14586,"2016, 09, 01"
14086,"2016, 08, 23"
4052,"2016, 09, 03"
9486,"2016, 08, 06"
2145,"2016, 02, 05"
11142,"2016, 07, 05"
12940,"2016, 08, 04"
15837,"2016, 09, 22"
2306,"2016, 02, 08"
3977,"2016, 03, 08"
20092,"2016, 12, 07"
14709,"2016, 03, 09"
2517,"2016, 02, 11"
2170,"2016, 02, 05"
13275,"2016, 08, 09"
20088,"2016, 12, 07"
15667,"2016, 09, 19"
19794,"2016, 03, 12"
11924,"2016, 07, 18"
15823,"2016, 09, 21"
15542,"2016, 09, 17"
18443,"2016, 11, 10"
4425,"2016, 03, 16"
12665,"2016, 07, 31"
14524,"2016, 08, 31"
19763,"2016, 12, 02"
717,"2016, 12, 01"
460,"2016, 01, 08"
4932,"2016, 03, 24"
14366,"2016, 08, 28"
16304,"2016, 10, 01"
1380,"2016, 01, 23"
20588,"2016, 12, 16"
9482,"2016, 06, 08"
11658,"2016, 07, 14"
11871,"2016, 07, 17"
1987,"2016, 02, 02"
11054,"2016, 07, 04"
958,"2016, 01, 16"
6542,"2016, 04, 20"
13465,"2016, 08, 13"
20654,"2016, 12, 17"
14890,"2016, 09, 06"
5006,"2016, 03, 26"
3088,"2016, 02, 21"
9406,"2016, 06, 07"
13687,"2016, 08, 16"
12497,"2016, 07, 28"
2568,"2016, 02, 12"
4829,"2016, 03, 23"
4426,"2016, 03, 16"
6377,"2016, 04, 17"
9380,"2016, 06, 06"
20026,"2016, 12, 06"
16869,"2016, 10, 13"
17264,"2016, 10, 20"
11358,"2016, 07, 09"
13194,"2016, 08, 08"
13008,"2016, 08, 05"
10867,"2016, 07, 02"
5419,"2016, 01, 04"
19111,"2016, 11, 22"
369,"2016, 01, 06"
7798,"2016, 05, 11"
293,"2016, 01, 05"
7633,"2016, 05, 08"
7233,"2016, 05, 01"
4118,"2016, 03, 11"
19573,"2016, 11, 29"
9466,"2016, 06, 08"
658,"2016, 01, 11"
14141,"2016, 08, 24"
11779,"2016, 07, 16"
962,"2016, 01, 16"
1032,"2016, 01, 18"
8312,"2016, 05, 19"
19830,"2016, 12, 03"
4327,"2016, 03, 14"
10851,"2016, 07, 01"
10878,"2016, 07, 02"
11414,"2016, 07, 10"
1226,"2016, 01, 21"
6267,"2016, 04, 15"
7434,"2016, 05, 05"
6317,"2016, 04, 16"
9198,"2016, 06, 03"
7348,"2016, 05, 03"
15228,"2016, 09, 11"
18489,"2016, 11, 11"
13121,"2016, 08, 07"
20496,"2016, 12, 14"
19413,"2016, 11, 27"
13797,"2016, 08, 18"
7242,"2016, 01, 05"
9177,"2016, 03, 06"
19208,"2016, 11, 24"
17695,"2016, 10, 29"
17176,"2016, 10, 18"
20572,"2016, 12, 16"
20824,"2016, 12, 19"
18198,"2016, 11, 06"
3035,"2016, 02, 20"
7599,"2016, 05, 08"
10761,"2016, 06, 30"
1286,"2016, 01, 22"
11773,"2016, 07, 16"
7208,"2016, 05, 01"
12327,"2016, 07, 25"
15556,"2016, 09, 17"
5261,"2016, 03, 30"
10469,"2016, 06, 25"
9352,"2016, 06, 06"
14373,"2016, 08, 28"
1482,"2016, 01, 25"
14275,"2016, 08, 26"
4596,"2016, 03, 18"
20617,"2016, 12, 16"
20497,"2016, 12, 14"
2896,"2016, 02, 18"
294,"2016, 01, 05"
19708,"2016, 12, 01"
17340,"2016, 10, 22"
4317,"2016, 03, 14"
18683,"2016, 11, 15"
17834,"2016, 10, 31"
2313,"2016, 02, 08"
10721,"2016, 06, 29"
16400,"2016, 10, 03"
12172,"2016, 07, 22"
11511,"2016, 11, 07"
12512,"2016, 07, 28"
12709,"2016, 07, 31"
3883,"2016, 07, 03"
7659,"2016, 05, 09"
20329,"2016, 12, 11"
1560,"2016, 01, 27"
17706,"2016, 10, 29"
7956,"2016, 05, 14"
8791,"2016, 05, 27"
20032,"2016, 12, 06"
20468,"2016, 12, 14"
19178,"2016, 11, 24"
3309,"2016, 02, 25"
20584,"2016, 12, 16"
10619,"2016, 06, 27"
7759,"2016, 10, 05"
4729,"2016, 03, 21"
9682,"2016, 11, 06"
963,"2016, 01, 16"
6796,"2016, 04, 24"
4749,"2016, 03, 21"
15776,"2016, 09, 21"
15033,"2016, 09, 09"
15794,"2016, 09, 21"
20540,"2016, 12, 15"
12796,"2016, 08, 01"
1947,"2016, 02, 02"
4252,"2016, 03, 13"
3234,"2016, 02, 24"
1453,"2016, 01, 25"
7731,"2016, 10, 05"
21091,"2016, 12, 24"
10187,"2016, 06, 20"
18061,"2016, 11, 04"
16614,"2016, 10, 08"
10571,"2016, 06, 26"
11984,"2016, 07, 19"
2246,"2016, 02, 07"
17483,"2016, 10, 24"
21209,"2016, 12, 28"
987,"2016, 01, 17"
16049,"2016, 09, 27"
8139,"2016, 05, 16"
17268,"2016, 10, 20"
12525,"2016, 07, 28"
7151,"2016, 04, 30"
7968,"2016, 05, 14"
5299,"2016, 03, 30"
8589,"2016, 05, 24"
11994,"2016, 07, 19"
11400,"2016, 07, 10"
13890,"2016, 08, 20"
3064,"2016, 02, 20"
9439,"2016, 06, 07"
9331,"2016, 06, 06"
7500,"2016, 05, 06"
229,"2016, 01, 04"
4927,"2016, 03, 24"
13493,"2016, 08, 13"
2198,"2016, 02, 06"
2190,"2016, 06, 02"
5905,"2016, 04, 09"
1986,"2016, 02, 02"
8512,"2016, 05, 22"
9489,"2016, 06, 08"
758,"2016, 01, 13"
13411,"2016, 08, 12"
9265,"2016, 06, 05"
8416,"2016, 05, 21"
12120,"2016, 07, 22"
3411,"2016, 02, 27"
10148,"2016, 06, 19"
3487,"2016, 02, 28"
2296,"2016, 02, 07"
11045,"2016, 04, 07"
18503,"2016, 11, 12"
5396,"2016, 04, 01"
18142,"2016, 11, 05"
18974,"2016, 11, 20"
10185,"2016, 06, 20"
17954,"2016, 11, 02"
2065,"2016, 02, 04"
13486,"2016, 08, 13"
20799,"2016, 12, 19"
3477,"2016, 02, 28"
16529,"2016, 10, 06"
1098,"2016, 01, 19"
12596,"2016, 07, 30"
15588,"2016, 09, 17"
17503,"2016, 10, 24"
13035,"2016, 08, 06"
7197,"2016, 05, 01"
7116,"2016, 04, 30"
14154,"2016, 08, 24"
6177,"2016, 04, 14"
7923,"2016, 05, 13"
20936,"2016, 12, 21"
555,"2016, 01, 09"
18039,"2016, 11, 04"
9195,"2016, 06, 03"
7611,"2016, 05, 08"
21068,"2016, 12, 24"
5997,"2016, 04, 11"
10143,"2016, 06, 19"
1248,"2016, 01, 21"
12767,"2016, 08, 01"
14634,"2016, 09, 02"
10243,"2016, 06, 21"
10183,"2016, 06, 20"
19466,"2016, 11, 27"
11837,"2016, 07, 17"
269,"2016, 01, 05"
1385,"2016, 01, 23"
5284,"2016, 03, 30"
20573,"2016, 12, 16"
5193,"2016, 03, 29"
12886,"2016, 08, 03"
17037,"2016, 10, 15"
14992,"2016, 09, 08"
16302,"2016, 01, 10"
6784,"2016, 04, 24"
19492,"2016, 11, 27"
14470,"2016, 08, 29"
10497,"2016, 06, 25"
6716,"2016, 04, 23"
19928,"2016, 12, 05"
9157,"2016, 06, 03"
15670,"2016, 09, 19"
7120,"2016, 04, 30"
15734,"2016, 09, 20"
6918,"2016, 04, 26"
3102,"2016, 02, 21"
14331,"2016, 08, 27"
15356,"2016, 09, 14"
20038,"2016, 12, 07"
8006,"2016, 05, 14"
2618,"2016, 02, 13"
14274,"2016, 08, 26"
11891,"2016, 07, 17"
8565,"2016, 05, 23"
13079,"2016, 08, 06"
20096,"2016, 08, 12"
6088,"2016, 04, 13"
2189,"2016, 02, 06"
15299,"2016, 09, 13"
4481,"2016, 03, 17"
15621,"2016, 09, 18"
12978,"2016, 05, 08"
15950,"2016, 09, 26"
21144,"2016, 12, 26"
14513,"2016, 08, 30"
4755,"2016, 03, 21"
20554,"2016, 12, 15"
16332,"2016, 10, 02"
13755,"2016, 08, 17"
7921,"2016, 05, 13"
9837,"2016, 06, 14"
3459,"2016, 02, 27"
19600,"2016, 11, 29"
19840,"2016, 12, 03"
2029,"2016, 02, 03"
10505,"2016, 06, 25"
12897,"2016, 08, 03"
310,"2016, 01, 06"
17356,"2016, 10, 22"
9440,"2016, 06, 07"
751,"2016, 01, 13"
5065,"2016, 03, 27"
18418,"2016, 11, 10"
11642,"2016, 07, 14"
8646,"2016, 05, 25"
14024,"2016, 08, 22"
16133,"2016, 09, 29"
20779,"2016, 12, 19"
2054,"2016, 02, 03"
13972,"2016, 08, 21"
21250,"2016, 12, 30"
2557,"2016, 02, 12"
60,"2016, 01, 01"
15631,"2016, 09, 18"
11542,"2016, 07, 12"
20875,"2016, 12, 20"
12038,"2016, 07, 20"
6450,"2016, 04, 18"
16871,"2016, 10, 13"
3113,"2016, 02, 21"
19743,"2016, 12, 02"
8488,"2016, 05, 22"
20640,"2016, 12, 17"
13384,"2016, 08, 11"
19852,"2016, 12, 04"
15488,"2016, 09, 16"
5413,"2016, 01, 04"
12857,"2016, 08, 03"
10515,"2016, 06, 26"
1044,"2016, 01, 18"
5804,"2016, 04, 08"
8611,"2016, 05, 24"
13026,"2016, 08, 05"
10606,"2016, 06, 27"
5864,"2016, 04, 09"
15392,"2016, 09, 14"
2307,"2016, 02, 08"
17844,"2016, 10, 31"
18140,"2016, 05, 11"
21285,"2016, 12, 31"
6996,"2016, 04, 27"
4664,"2016, 03, 20"
7615,"2016, 05, 08"
6843,"2016, 04, 25"
14991,"2016, 09, 08"
12345,"2016, 07, 25"
5946,"2016, 04, 10"
2350,"2016, 02, 08"
7289,"2016, 05, 02"
3114,"2016, 02, 21"
15017,"2016, 09, 08"
2579,"2016, 02, 12"
20786,"2016, 12, 19"
16906,"2016, 10, 14"
13505,"2016, 08, 13"
8466,"2016, 05, 22"
15014,"2016, 09, 08"
8448,"2016, 05, 22"
13984,"2016, 08, 21"
19693,"2016, 12, 01"
10528,"2016, 06, 26"
6041,"2016, 04, 12"
19946,"2016, 12, 05"
21305,"2016, 12, 31"
4745,"2016, 03, 21"
1180,"2016, 01, 20"
14616,"2016, 09, 01"
12628,"2016, 07, 30"
14669,"2016, 09, 02"
7108,"2016, 04, 30"
18150,"2016, 11, 06"
10416,"2016, 06, 24"
10873,"2016, 07, 02"
8657,"2016, 05, 25"
18893,"2016, 11, 19"
14573,"2016, 09, 01"
3665,"2016, 03, 03"
10653,"2016, 06, 28"
16985,"2016, 10, 15"
6925,"2016, 04, 26"
18331,"2016, 11, 09"
6697,"2016, 04, 23"
10511,"2016, 06, 26"
6192,"2016, 04, 14"
886,"2016, 01, 15"
18626,"2016, 11, 14"
2738,"2016, 02, 15"
2865,"2016, 02, 17"
6515,"2016, 04, 20"
14149,"2016, 08, 24"
8436,"2016, 05, 21"
19676,"2016, 12, 01"
5834,"2016, 04, 08"
299,"2016, 01, 05"
10693,"2016, 06, 29"
12606,"2016, 07, 30"
453,"2016, 01, 08"
12710,"2016, 07, 31"
1960,"2016, 02, 02"
4761,"2016, 03, 21"
13872,"2016, 08, 19"
10762,"2016, 06, 30"
9314,"2016, 06, 05"
8477,"2016, 05, 22"
2993,"2016, 02, 19"
14737,"2016, 09, 03"
7399,"2016, 05, 04"
7184,"2016, 05, 01"
16629,"2016, 10, 08"
14924,"2016, 09, 07"
12518,"2016, 07, 28"
19543,"2016, 11, 28"
17707,"2016, 10, 29"
19214,"2016, 11, 24"
1459,"2016, 01, 25"
1991,"2016, 02, 02"
3492,"2016, 02, 28"
20119,"2016, 12, 08"
9623,"2016, 06, 11"
9500,"2016, 08, 06"
805,"2016, 01, 14"
1603,"2016, 01, 27"
14472,"2016, 08, 29"
11979,"2016, 07, 19"
1022,"2016, 01, 17"
